node_id,x,y,z
205,25.411414,7.399237000000001,19.499999999999996
206,26.462499500000003,10.2771985,19.5
207,28.9474305,0.4996310000000001,19.500000000000004
208,26.036215500000004,0.4996310000000001,22.499999999999993
209,23.163784999999994,3.2621309999999992,22.5
210,23.788585499999996,5.8833899999999995,22.5
211,23.788585500000003,7.399237000000001,22.5
212,22.7375,10.2771985,22.500000000000004
213,23.163785,0.499631,25.499999999999996
214,28.9474305,3.2621309999999997,1.5
215,26.036215499999997,3.2621309999999997,1.5
216,25.411414000000004,5.883390000000001,1.5000000000000002
217,25.411414,7.399237000000001,1.5
218,26.4624995,10.277198500000003,1.5
219,28.9474305,3.2621309999999997,4.5
220,26.036215499999997,3.2621309999999997,4.5
221,25.411414,5.8833899999999995,4.5
222,25.411414,7.399237000000001,4.5
223,26.462499500000003,10.277198500000004,4.5
224,28.947430499999996,3.2621309999999997,7.500000000000001
225,26.0362155,3.2621310000000006,7.500000000000002
226,25.411414,5.88339,7.5
227,25.411414,7.399237000000001,7.5
228,26.4624995,10.2771985,7.499999999999998
229,28.947430499999996,3.2621309999999992,10.499999999999998
230,26.036215499999997,3.2621309999999992,10.5
231,25.411414000000004,5.883390000000001,10.500000000000002
232,25.411414,7.399237000000001,10.5
233,26.462499500000003,10.277198500000004,10.5
234,28.947430499999996,3.2621309999999992,13.499999999999995
235,26.036215499999997,3.2621309999999997,13.499999999999998
236,25.411414000000004,5.883390000000001,13.5
237,25.411414,7.399237000000001,13.5
238,26.4624995,10.2771985,13.499999999999996
239,28.947430499999996,3.262130999999999,16.499999999999996
240,26.0362155,3.262131,16.5
241,25.411414,5.883390000000001,16.5
242,25.411413999999997,7.399237000000001,16.5
243,26.462499500000007,10.277198500000003,16.5
244,43.7720015,9.5221385,13.500000000000002
245,43.7720015,9.5221385,10.499999999999998
246,43.772001499999995,9.522138499999999,7.499999999999998
247,43.7720015,9.522138499999999,4.5
248,43.7720015,9.522138499999999,1.4999999999999998
249,47.335787,10.277198500000004,1.5000000000000002
250,48.38687349999999,7.399237,1.4999999999999998
251,48.38687349999999,5.88339,1.5
252,47.7620715,3.262131,1.5
253,44.85085649999999,3.2621309999999997,1.5
254,41.663786,1.914213,1.4999999999999998
255,37.709272500000004,3.2757909999999995,1.4999999999999998
256,36.089014,3.2757910000000003,1.5000000000000002
257,32.1345015,1.9142129999999997,1.5000000000000004
258,47.335787,10.277198500000004,4.5
259,48.38687349999999,7.399237,4.499999999999999
260,48.38687349999999,5.88339,4.5
261,47.7620715,3.2621309999999997,4.5
262,44.8508565,3.2621309999999997,4.500000000000001
263,41.663786,1.914213,4.499999999999998
264,37.7092725,3.2757910000000003,4.499999999999999
265,36.089014,3.275791,4.5
266,32.1345015,1.9142129999999997,4.500000000000001
267,32.1345015,1.9142129999999997,7.500000000000001
268,47.335787,10.277198500000004,7.500000000000001
269,48.38687349999999,7.399237,7.499999999999999
270,48.38687349999999,5.883390000000001,7.5
271,47.7620715,3.2621310000000006,7.499999999999999
272,44.850856500000006,3.2621310000000006,7.500000000000001
273,37.709272500000004,3.275791,7.5
274,36.089014,3.275791,7.500000000000002
275,37.7092725,3.2757910000000003,10.5
276,36.089014000000006,3.275791000000001,10.500000000000004
277,47.7620715,3.2621310000000006,10.500000000000002
278,48.38687350000001,5.883390000000001,10.500000000000004
279,47.335787,10.2771985,10.5
280,48.38687349999999,7.399237,10.499999999999998
281,32.1345015,1.9142129999999997,10.500000000000002
282,36.089014000000006,3.275791000000001,13.500000000000004
283,48.38687349999999,5.88339,13.5
284,47.33578700000001,10.277198500000003,13.5
285,48.38687349999999,7.399237,13.499999999999998
286,32.1345015,1.9142129999999997,13.500000000000002
287,20.249491731197192,6.404664938839592,25.499999999999996
288,19.173714500000003,9.522138499999999,25.5
289,20.2525695,3.2621309999999997,25.500000000000004
290,44.850856500000006,0.499631,7.5
291,47.762071500000005,0.49963099999999994,10.500000000000002
292,28.947430500000007,0.4996310000000002,16.5
293,23.163784999999997,3.2621309999999997,19.5
294,26.0362155,0.4996310000000002,19.5
295,23.788585499999996,5.8833899999999995,19.499999999999993
296,23.7885855,7.399236999999999,19.499999999999993
297,22.737500000000004,10.277198500000003,19.500000000000004
298,23.163785,0.49963100000000005,22.5
299,20.2525695,3.2621309999999997,22.500000000000004
300,20.24949173119719,6.404664938839593,22.5
301,19.173714499999996,9.522138499999997,22.499999999999993
302,20.252569499999996,0.4996309999999998,25.499999999999996
303,28.947430500000007,0.49963100000000027,1.5000000000000004
304,23.163784999999997,3.2621309999999997,1.5
305,26.036215500000004,0.4996310000000001,1.5
306,23.7885855,5.883389999999999,1.5000000000000002
307,23.7885855,7.399236999999999,1.5
308,22.7375,10.277198499999999,1.5000000000000002
309,28.947430500000007,0.49963100000000027,4.5
310,23.163784999999994,3.2621309999999997,4.499999999999999
311,26.036215500000004,0.4996310000000001,4.5
312,23.788585499999996,5.883389999999999,4.499999999999999
313,23.7885855,7.399236999999999,4.5
314,22.7375,10.277198499999999,4.499999999999999
315,28.947430500000007,0.49963100000000027,7.500000000000001
316,23.163784999999997,3.262131,7.5
317,26.036215500000004,0.4996310000000001,7.5
318,23.788585500000003,5.883390000000001,7.500000000000001
319,23.7885855,7.399237,7.5
320,22.737500000000004,10.277198500000003,7.500000000000001
321,28.947430500000007,0.4996310000000002,10.5
322,23.163784999999997,3.2621309999999997,10.499999999999998
323,26.036215500000004,0.4996310000000001,10.500000000000002
324,23.788585499999996,5.8833899999999995,10.500000000000002
325,23.7885855,7.399236999999999,10.5
326,22.7375,10.277198500000003,10.500000000000002
327,28.947430500000007,0.4996310000000002,13.500000000000004
328,23.163784999999997,3.2621309999999997,13.5
329,26.036215500000004,0.4996310000000001,13.499999999999998
330,23.788585500000003,5.88339,13.500000000000005
